0,1
383.5016473954637,-18.82519187972099
122.31576764112113,-649.59728292533
348.28943508866723,-692.3914854521154
652.9526307644321,-656.5619397225496
224.84980032171904,-642.8477905388465
275.2266317908604,-409.93216832838414
189.16463331950138,-322.23327081881274
-93.93460102631063,231.71599901862527
110.05015322705408,-729.2815761195097
218.18963808642548,-710.4624660750355
310.3784942539705,-859.0966894386324
-71.68072418319916,926.1049712044578
115.02587920914739,-797.2212438799963
483.9399998837315,-332.1767850392218
1198.6616681904907,-280.8863459720611
352.42203143498307,-645.6834418306064
20.676764631708764,1253.3445009559564
204.0958936930092,-699.8598734278193
305.24031919739446,683.8943327057164
281.08929602876555,-649.2000264826293
-572.2078385180756,-312.22887333343317
133.26784555103484,1002.5822549340303
186.60458121131865,-767.2095782504073
187.3789713730501,553.9737331541476
-152.56761440088314,784.3076088000821
363.617630138825,79.43265062915344
437.5416615589787,739.2831739308588
18.017327739742726,-700.881210441316
185.45309462374905,340.9982054351818
300.31855052596813,-152.43052461222248
287.44778740827087,-696.5476652854633
187.7698811355935,-641.427229624268
61.99787812736547,-756.8300108862948
461.9156802153625,-138.26805559865377
14.831289454987441,-776.6894962437343
142.90112524588295,-843.3100966818481
333.9940283492432,232.22952389775986
581.5423526637876,676.380578228679
256.662107119652,1.1241139138701897
296.48478910357005,208.55481434435086
139.25654445474072,949.8630424049754
622.6449367003146,657.0797776176169
195.50742763409528,-894.8379965893837
50.74395954359626,-115.75169254057028
84.54434954300667,658.3701450844922
234.55740625591545,-725.1964179209638
288.72720216351036,-833.1429035756744
516.6100573563884,-635.859735578166
-58.57801092473879,533.8639015566823
-187.55457368540954,1451.8355328311757
227.55117467222942,-814.5905632141257
60.981733869345945,101.10730246770959
-84.85703378526485,-767.9178602582879
50.92416086323273,1596.3540942474788
374.09624869285653,900.089347854687
346.4564098726303,-105.13985634090506
184.91312505730912,-759.2647412837243
439.62966209071726,-242.65302060690584
618.9456266308823,-630.9250796358787
28.61525365616457,-147.9766246060338
-127.17793818938456,526.6097017766126
93.27954127053847,277.0959315663252
289.3652699945493,986.7590792024673
36.451085896499364,1014.3870218589125
78.05800021696093,810.7850286506814
631.9281400813848,-3.110100028543684
186.06161533733683,-204.45665131239355
122.56807080958323,559.7472789503686
635.6378211992557,-332.0034462378092
120.15500535733078,-627.1911335860646
-63.590252653300965,-197.10964344306817
434.6904969855999,-200.7446993404722
486.69509237306374,-329.092640907225
199.0990139068133,0.25539638514999297
-12.694716244575183,-300.40333130222706
100.8123038562846,469.04819234856103
231.2860568106061,-247.74121453190077
288.1845696962014,-336.86937380278414
-14.300776040510144,-680.0278145402282
-177.75214385122422,872.6655461935964
74.5206070173305,-758.2504764064224
660.0841413231183,184.5997718197645
172.59038798323093,-749.9767271052635
-544.0242650730412,691.6439764381494
52.20116815786737,-898.7083064115334
93.15152684959644,1022.0739941957152
-53.22192856186972,-725.0652254497563
92.62170573943492,97.63578926122705
618.3834058231618,1143.6174514052375
769.3586035325636,-636.7768755558036
-222.11805803085974,850.4270563842097
183.94661833349153,-803.4171170322188
-413.71938776433603,537.5287422207332
753.1896300249102,114.53138647391296
271.919426435094,-615.3096399133307
653.3652777640531,-44.27375745670457
470.7547260093679,-656.5417169776567
-189.7212114986878,-462.24955645406067
-79.24162588112812,-808.2366348353008
197.47673682624935,295.44658862871137
157.01817226686768,-610.5829430717789
21.538150037182632,-661.6377280953599
-24.818460662248455,-681.7798119383665
-28.44622849727007,840.4413678001963
216.14129111401468,1440.9228647040018
